mid,title,rating,ranking,type,genre,rdate,language,cover,description,trailer,released,year
5491994,Planet Earth II,9.5,1,tv series,"[""Documentary""]",2016-2016,"[""English"", ""French""]",https://m.media-amazon.com/images/M/MV5BZWYxODViMGYtMGE2ZC00ZGQ3LThhMWUtYTVkNGE3OWU4NWRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYwNDA2MDE@.jpg,David Attenborough returns with a new wildlife documentary that shows life in a variety of habitats.,Null,TRUE,2016
795176,Planet Earth,9.4,2,tv series,"[""Documentary""]",2006-2006,"[""English""]",https://m.media-amazon.com/images/M/MV5BNmZlYzIzMTItY2EzYS00YTEyLTg0ZjEtMDMzZjM3ODdhN2UzXkEyXkFqcGdeQXVyNjI0MDg2NzE@.jpg,"Emmy Award-winning, 11 episodes, five years in the making, the most expensive nature documentary series ever commissioned by the BBC, and the first to be filmed in high definition.",Null,TRUE,2006
903747,Breaking Bad,9.4,3,tv series,"[""Crime"", ""Drama"", ""Thriller""]",2008-2013,"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BMjhiMzgxZTctNDc1Ni00OTIxLTlhMTYtZTA3ZWFkODRkNmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,A high school chemistry teacher diagnosed with inoperable lung cancer turns to manufacturing and selling methamphetamine in order to secure his family's future.,https://www.youtube.com/watch?v=Yhjs8B_Wxl8,TRUE,2008
185906,Band of Brothers,9.4,4,tv series,"[""Drama"", ""History"", ""War""]",2001-2001,"[""English"", ""Dutch"", ""French"", ""German"", ""Lithuanian""]",https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3.jpg,"The story of Easy Company of the U.S. Army 101st Airborne Division and their mission in World War II Europe, from Operation Overlord to V-J Day.",Null,TRUE,2001
7366338,Chernobyl,9.4,5,tv series,"[""Drama"", ""History"", ""Thriller""]",2019-2019,"[""English"", ""Russian"", ""Ukrainian""]",https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes.",Null,TRUE,2019
306414,The Wire,9.3,6,tv series,"[""Crime"", ""Drama"", ""Thriller""]",2002-2008,"[""English"", ""Greek"", ""Mandarin"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,"The Baltimore drug scene, as seen through the eyes of drug dealers and law enforcement.",Null,TRUE,2002
6769208,Blue Planet II,9.3,7,tv series,"[""Documentary""]",2017-2017,"[""English""]",https://m.media-amazon.com/images/M/MV5BYjg2ODk0MjUtNmMzZS00MjY0LWI1YWMtN2JhMjRmZGUwY2I3XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"David Attenborough returns to the world's oceans in this sequel to the acclaimed documentary filming rare and unusual creatures of the deep, as well as documenting the problems our oceans face.",Null,TRUE,2017
9253866,Our Planet,9.3,8,tv series,"[""Documentary""]",2019-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BN2I1ZjA5YjQtYmQ0ZS00ZmE1LTk1ZjktNTQ5ODIzY2JiZDdhXkEyXkFqcGdeQXVyNjg2NjQwMDQ@.jpg,"Documentary series focusing on the breadth of the diversity of habitats around the world, from the remote Arctic wilderness and mysterious deep oceans to the vast landscapes of Africa and diverse jungles of South America.",Null,TRUE,2019
2395695,Cosmos: A Spacetime Odyssey,9.3,9,tv series,"[""Documentary""]",2014-2014,"[""English""]",https://m.media-amazon.com/images/M/MV5BZTk5OTQyZjYtMDk3Yy00YjhmLWE2MTYtZmY4NTg1YWUzZTQ0XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,An exploration of our discovery of the laws of nature and coordinates in space and time.,Null,TRUE,2014
417299,Avatar: The Last Airbender,9.3,10,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Family"", ""Fantasy"", ""Mystery""]",2005-2008,"[""English""]",https://m.media-amazon.com/images/M/MV5BODc5YTBhMTItMjhkNi00ZTIxLWI0YjAtNTZmOTY0YjRlZGQ0XkEyXkFqcGdeQXVyODUwNjEzMzg@.jpg,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world.",Null,TRUE,2005
81846,Cosmos,9.3,11,tv series,"[""Documentary""]",1980-1980,"""Null""",https://m.media-amazon.com/images/M/MV5BMTY4MGQyNjgtMzdmZS00MjQ5LWIyMzItYjYyZmQzNjVhYjMyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Astronomer Carl Sagan leads us on an engaging guided tour of the various elements and cosmological theories of the universe.,https://www.youtube.com/watch?v=4j-PzuxcKcc,TRUE,1980
141842,The Sopranos,9.2,12,tv series,"[""Crime"", ""Drama""]",1999-2007,"[""English"", ""Italian"", ""Russian""]",https://m.media-amazon.com/images/M/MV5BZGJjYzhjYTYtMDBjYy00OWU1LTg5OTYtNmYwOTZmZjE3ZDdhXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"New Jersey mob boss Tony Soprano deals with personal and professional issues in his home and business life that affect his mental state, leading him to seek professional psychiatric counseling.",Null,TRUE,1999
944947,Game of Thrones,9.2,13,tv series,"[""Action"", ""Adventure"", ""Drama"", ""Fantasy""]",2011-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BYTRiNDQwYzAtMzVlZS00NTI5LWJjYjUtMzkwNTUzMWMxZTllXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia.",Null,TRUE,2011
11126994,Arcane,9.3,14,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Drama"", ""Fantasy"", ""Sci-Fi""]",2021-,"[""English""]",https://m.media-amazon.com/images/M/MV5BYmU5OWM5ZTAtNjUzOC00NmUyLTgyOWMtMjlkNjdlMDAzMzU1XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"Set in utopian Piltover and the oppressed underground of Zaun, the story follows the origins of two iconic League champions-and the power that will tear them apart.",https://www.youtube.com/watch?v=32oT-CWJOC0&vl=en,TRUE,2021
2861424,Rick and Morty,9.2,15,tv series,"[""Animation"", ""Adventure"", ""Comedy"", ""Sci-Fi""]",2013-,"[""English""]",https://m.media-amazon.com/images/M/MV5BZjRjOTFkOTktZWUzMi00YzMyLThkMmYtMjEwNmQyNzliYTNmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg,An animated series that follows the exploits of a super scientist and his not-so-bright grandson.,Null,TRUE,2013
71075,The World at War,9.2,16,tv series,"[""Documentary"", ""History"", ""War""]",1973-1974,"[""English"", ""German"", ""French"", ""Japanese""]",https://m.media-amazon.com/images/M/MV5BYzExN2NhZDctOWEzMy00NzYwLTg3MDktNjYyNTQyOWY4MGYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"A groundbreaking 26-part documentary series narrated by the actor Laurence Olivier about the deadliest conflict in history, World War II.",https://www.youtube.com/watch?v=Md6Dvxdr0AQ,TRUE,1973
8420184,The Last Dance,9.1,17,tv series,"[""Documentary"", ""Biography"", ""History"", ""Sport""]",2020-2020,"[""English""]",https://m.media-amazon.com/images/M/MV5BY2U1ZTU4OWItNGU2MC00MTg1LTk4NzUtYTk3ODhjYjI0MzlmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"Charting the rise of the 1990's Chicago Bulls, led by Michael Jordan, one of the most notable dynasties in sports history.",Null,TRUE,2020
1533395,Life,9.1,18,tv series,"[""Documentary""]",2009-2009,"[""English""]",https://m.media-amazon.com/images/M/MV5BNjJhMTAxZjYtNWZkYy00Nzg1LTlkYjItZTNhZWRjNzkxMDg3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"David Attenborough 's legendary BBC crew explains and shows wildlife all over planet earth in 10 episodes. The first is an overview of the challenges facing life, the others are dedicated to hunting, the deep sea and various major evolutionary groups of creatures: plants, primates and other large sections of other vertebrates and invertebrates.::KGF Vissers",https://www.youtube.com/watch?v=cuA-xqBw4jE,TRUE,2009
1355642,Fullmetal Alchemist: Brotherhood,9.1,19,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Fantasy"", ""Sci-Fi""]",2009-2012,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BZmEzN2YzOTItMDI5MS00MGU4LWI1NWQtOTg5ZThhNGQwYTEzXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged physical forms.,Null,TRUE,2009
1475582,Sherlock,9.1,20,tv series,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",2010-2017,"[""English""]",https://m.media-amazon.com/images/M/MV5BMWY3NTljMjEtYzRiMi00NWM2LTkzNjItZTVmZjE0MTdjMjJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTQ4NTc5OTU@.jpg,A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.,https://www.youtube.com/watch?v=J7nJksXDBWc,TRUE,2010
1877514,The Vietnam War,9.1,21,tv series,"[""Documentary"", ""History"", ""War""]",2017-2017,"[""English""]",https://m.media-amazon.com/images/M/MV5BYWQ4ZGFhYmUtNDVhNC00N2VkLWIzYTQtOTk5ZTI1NWU2YjNlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,A comprehensive history of the United States' involvement in the bitterly divisive armed conflict in Southeast Asia.,Null,TRUE,2017
12392504,Scam 1992: The Harshad Mehta Story,9.5,22,tv series,"[""Biography"", ""Crime"", ""Drama"", ""Thriller""]",2020-2020,"[""Hindi""]",https://m.media-amazon.com/images/M/MV5BNjgxZTMxNmQtZGFkZS00NDUyLTllMzYtOTE0ZjdlMjM1ZWU0XkEyXkFqcGdeQXVyMTAyMTE1MDA1.jpg,"Set in 1980's and 90's Bombay, it follows the life of Harshad Mehta, a stockbroker who took the stock market to dizzying heights and his catastrophic downfall.",Null,TRUE,2020
52520,The Twilight Zone,9,23,tv series,"[""Drama"", ""Fantasy"", ""Horror"", ""Mystery"", ""Sci-Fi"", ""Thriller""]",1959-1964,"""Null""",https://m.media-amazon.com/images/M/MV5BNTAzMDI5MzgtMGNkMC00MzllLWJhNjctNjA1NmViNGUxMzYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Ordinary people find themselves in extraordinarily astounding situations, which they each try to solve in a remarkable manner.",Null,TRUE,1959
296310,The Blue Planet,9,24,tv series,"[""Documentary""]",2001-2001,"[""English""]",https://m.media-amazon.com/images/M/MV5BZGFhMGNmNDktYjY0Mi00YWE1LTlmMDQtZTBiNmU4NGYzZjZkXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"Mammoth series, five years in the making, taking a look at the rich tapestry of life in the world's oceans.",Null,TRUE,2001
103359,Batman: The Animated Series,9,25,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Crime"", ""Family"", ""Mystery"", ""Sci-Fi""]",1992-1995,"[""English""]",https://m.media-amazon.com/images/M/MV5BOTM3MTRkZjQtYjBkMy00YWE1LTkxOTQtNDQyNGY0YjYzNzAzXkEyXkFqcGdeQXVyOTgwMzk1MTA@.jpg,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.,Null,TRUE,1992
1806234,Human Planet,9,26,tv series,"[""Documentary""]",2011-2011,"[""English""]",https://m.media-amazon.com/images/M/MV5BMjdhZjQzYjYtM2FmNS00Y2ExLThjODEtZGQzY2M3OWYzYzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"Like all life forms, humanity partially adapts to types of natural environment, yet also tends to change them. Each episode examines how life differs for men and nature in some type of environment, from Arctic to desert and jungle, from coasts to mountains.::KGF Vissers",Null,TRUE,2011
10541088,Clarkson's Farm,9.1,27,tv series,"[""Documentary"", ""Reality-TV""]",2021-,"[""English""]",https://m.media-amazon.com/images/M/MV5BZGNhMDBjY2EtOTg1ZC00NGYwLWJlZDgtMTUxYmQ3MmRiMWJjXkEyXkFqcGdeQXVyNTI4MzE4MDU@.jpg,Follow Jeremy Clarkson as he attempts to run a farm in the countryside.,Null,TRUE,2021
7920978,Persona,9.1,28,tv series,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",2018-2018,"[""Turkish""]",https://m.media-amazon.com/images/M/MV5BOTJkNzJmYzgtZTZmNC00MTQ2LWE2ZGQtM2EyYjliNGViMTY5XkEyXkFqcGdeQXVyNDg4MjkzNDk@.jpg,A man diagnosed with Alzheimer's decides to punish criminals.,Null,TRUE,2018
303461,Firefly,9,29,tv series,"[""Adventure"", ""Drama"", ""Sci-Fi""]",2002-2003,"[""English"", ""Mandarin""]",https://m.media-amazon.com/images/M/MV5BOTcwNzkwMDItZmM1OC00MmQ2LTgxYjgtOTNiNDgxZDAxMjk0XkEyXkFqcGdeQXVyNDQ0MTYzMDA@.jpg,"Five hundred years in the future, a renegade crew aboard a small spacecraft tries to survive as they travel the unknown parts of the galaxy and evade warring factions as well as authority agents out to get them.",Null,TRUE,2002
2092588,Frozen Planet,9,30,tv series,"[""Documentary""]",2011-2012,"[""English"", ""Russian""]",https://m.media-amazon.com/images/M/MV5BOGM5YWU2N2QtYjVhZi00MzYyLTk0ODctYmVlNDZlMjU5N2Q5XkEyXkFqcGdeQXVyMzU3MTc5OTE@.jpg,Focuses on life and the environment in both the Arctic and Antarctic.,Null,TRUE,2011
877057,Death Note,9,31,tv series,"[""Animation"", ""Crime"", ""Drama"", ""Fantasy"", ""Mystery"", ""Thriller""]",2006-2007,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BODkzMjhjYTQtYmQyOS00NmZlLTg3Y2UtYjkzN2JkNmRjY2FhXkEyXkFqcGdeQXVyNTM4MDQ5MDc@.jpg,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,https://www.youtube.com/watch?v=gvxNaSIB_WI,TRUE,2006
92337,Dekalog,9,32,tv series,"[""Drama""]",1989-1990,"[""Polish""]",https://m.media-amazon.com/images/M/MV5BZWIzNDIzMTYtN2RiZS00NjA1LWFjNzMtOWQ0MDYxNWI1YTJiXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"Ten television drama films, each one based on one of the Ten Commandments.",Null,TRUE,1989
2356777,True Detective,8.9,33,tv series,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",2014-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTUwMGM2ZmYtZGEyZC00OWQyLWI2Y2QtMTdjYzMxZGJmNjhjXkEyXkFqcGdeQXVyNjU2ODM5MjU@.jpg,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.",Null,TRUE,2014
213338,Cowboy Bebop,8.9,34,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Sci-Fi""]",1998-1999,"[""English"", ""Japanese""]",https://m.media-amazon.com/images/M/MV5BNGNlNjBkODEtZThlOC00YzUxLWI0MjMtMjk3YzJmMDFlNWZlXkEyXkFqcGdeQXVyNjI0MDg2NzE@.jpg,The futuristic misadventures and tragedies of an easygoing bounty hunter and his partners.,Null,TRUE,1998
98769,The Civil War,9,35,tv series,"[""Documentary"", ""History"", ""War""]",1990-1990,"[""English""]",https://m.media-amazon.com/images/M/MV5BZDc1NzI2MGEtZDA2Yy00ZWExLTgwYmItNjU3N2QyYmM0MzYwXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,A comprehensive survey of the American Civil War.,https://www.youtube.com/watch?v=dKrVegVI0Us,TRUE,1990
2560140,Attack on Titan,9,36,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Drama"", ""Fantasy"", ""Horror""]",2013-2022,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BMTY5ODk1NzUyMl5BMl5BanBnXkFtZTgwMjUyNzEyMTE@.jpg,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction.",https://www.youtube.com/watch?v=yWXJ-jqg3is,TRUE,2013
2802850,Fargo,8.9,37,tv series,"[""Crime"", ""Drama"", ""Thriller""]",2014-,"[""English"", ""German"", ""Korean"", ""Spanish"", ""American Sign Language"", ""French"", ""Ukrainian"", ""Hebrew"", ""Russian""]",https://m.media-amazon.com/images/M/MV5BN2NiMGE5M2UtNWNlNC00N2Y4LTkwOWUtMDlkMzEwNTcyOTcyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"Various chronicles of deception, intrigue and murder in and around frozen Minnesota. Yet all of these tales mysteriously lead back one way or another to Fargo, North Dakota.",https://www.youtube.com/watch?v=h2tY82z3xXU,TRUE,2014
2098220,Hunter x Hunter,9,38,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Comedy"", ""Fantasy""]",2011-2014,"[""Japanese"", ""English""]",https://m.media-amazon.com/images/M/MV5BZjNmZDhkN2QtNDYyZC00YzJmLTg0ODUtN2FjNjhhMzE3ZmUxXkEyXkFqcGdeQXVyNjc2NjA5MTU@.jpg,"Gon Freecss aspires to become a Hunter, an exceptional being capable of greatness. With his friends and his potential, he seeks for his father who left him when he was younger.",Null,TRUE,2011
386676,The Office,8.9,39,tv series,"[""Comedy""]",2005-2013,"[""English""]",https://m.media-amazon.com/images/M/MV5BMDNkOTE4NDQtMTNmYi00MWE0LWE4ZTktYTc0NzhhNWIzNzJiXkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium.",https://www.youtube.com/watch?v=2iKZmRR9AR4,TRUE,2005
7137906,When They See Us,8.9,40,tv series,"[""Biography"", ""Crime"", ""Drama"", ""History""]",2019-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BZmJjM2YzOWEtOTYxYi00YjhkLTliMzgtMTA2MTc0NDQ1MDM4XkEyXkFqcGdeQXVyODY5OTk4MA@@.jpg,Five teens from Harlem become trapped in a nightmare when they're falsely accused of a brutal attack in Central Park. Based on the true story.,Null,TRUE,2019
2571774,Africa,8.9,41,tv series,"[""Documentary""]",2013-2013,"[""English""]",https://m.media-amazon.com/images/M/MV5BMjFkYzk3ZDktYThjZC00NDgzLWIzYWEtMjI0N2Y0ZmE5ZDMwXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"Africa, the world's wildest continent. David Attenborough takes us on an awe-inspiring journey through one of the most diverse places in the world. We visit deserts, savannas, and jungles and meet up with some of Africa's amazing wildlife.",Null,TRUE,2013
1508238,Apocalypse: The Second World War,9,42,tv series,"[""Documentary"", ""History"", ""War""]",2009-2009,"[""French""]",https://m.media-amazon.com/images/M/MV5BYzNkNWY1OWYtYzRjNy00ZTZhLTg4ZTAtODg5YmI3OTFlMzY5XkEyXkFqcGdeQXVyNzQzNzQxNzI@.jpg,"Apocalypse: The Second World War(2009) is a six-part French documentary about the Second World War. The documentary is composed exclusively of actual footage of the war as filmed by war correspondents, soldiers, resistance fighters and private citizens. The series is shown in color, with the black and white footage being fully colorized, save for some original color footage. The only exception to the treatment are most Holocaust scenes, which are presented in the original black and white.::My50ho",Null,TRUE,2009
81912,Only Fools and Horses,8.9,43,tv series,"[""Comedy""]",1981-2003,"[""English""]",https://m.media-amazon.com/images/M/MV5BYmI1NGIwNzYtOTVlMS00ZGYwLWE0ZTktYzVmMGVlMmRmN2QxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Comedy that follows two brothers from London's rough Peckham estate as they wheel and deal through a number of dodgy deals and search for the big score that'll make them millionaires.,Null,TRUE,1981
3530232,Last Week Tonight with John Oliver,8.8,44,tv series,"[""Comedy"", ""History"", ""News"", ""Reality-TV"", ""Talk-Show""]",2014-,"[""English""]",https://m.media-amazon.com/images/M/MV5BNDk4OTBkMGUtZWI3NC00M2Y0LWJjNjAtZmVjMGNiNDMyMmViXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,Former Daily Show host and correspondent John Oliver brings his persona to this weekly news satire program.,Null,TRUE,2014
4742876,TVF Pitchers,9.1,45,tv series,"[""Comedy"", ""Drama""]",2015-2015,"[""Hindi"", ""English""]",https://m.media-amazon.com/images/M/MV5BMjQwNTQ5MjAxNF5BMl5BanBnXkFtZTgwNTU0MDA3NjE@.jpg,A story of trials and tribulations of four young entrepreneurs who quit their day jobs in order to pursue their start up venture.,Null,TRUE,2015
1865718,Gravity Falls,8.9,46,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Family"", ""Fantasy"", ""Horror"", ""Mystery"", ""Sci-Fi"", ""Thriller""]",2012-2016,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTEzNDc3MDQ2NzNeQTJeQWpwZ15BbWU4MDYzMzUwMDIx.jpg,"Twin siblings Dipper and Mabel Pines spend the summer at their great-uncle's tourist trap in the enigmatic Gravity Falls, Oregon.",Null,TRUE,2012
98904,Seinfeld,8.8,47,tv series,"[""Comedy""]",1989-1998,"[""English""]",https://m.media-amazon.com/images/M/MV5BZjZjMzQ2ZmUtZWEyZC00NWJiLWFjM2UtMzhmYzZmZDcxMzllXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,The continuing misadventures of neurotic New York City stand-up comedian Jerry Seinfeld and his equally neurotic New York City friends.,Null,TRUE,1989
81834,Das Boot,8.8,48,tv series,"[""Drama"", ""Thriller"", ""War""]",1985-1987,"[""German"", ""French"", ""English""]",https://m.media-amazon.com/images/M/MV5BNTBhZTQzZGEtZmRiOS00MzAwLWI5MzQtYTc1YTRhMzU3NzQ5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,A World War II German U-Boat crew have a terrifying patrol mission in the early days of the war.,Null,TRUE,1985
63929,Monty Python's Flying Circus,8.8,49,tv series,"[""Comedy""]",1969-1974,"[""English"", ""Arabic"", ""French"", ""German"", ""Italian"", ""Mandarin"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BMWY2ZGI0OGUtZDc3YS00ZmVjLWJiNWQtZDdmNzFmM2UzYWFhXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,The original surreal sketch comedy showcase for the Monty Python troupe.,Null,TRUE,1969
2297757,Nathan for You,8.9,50,tv series,"[""Documentary"", ""Comedy""]",2013-2017,"[""English""]",https://m.media-amazon.com/images/M/MV5BOGY4ZWM1MDUtZmM3MS00ZjAxLTkyYzMtMjgxODI1YzkzNGUwXkEyXkFqcGdeQXVyNzk2NzE5Mjk@.jpg,"Nathan Fielder uses his business degree and life experiences to help real small businesses turn a profit. But because of his unorthodox approach, Nathan's genuine efforts to do good often draw real people into an experience far beyond what they signed up for.",https://www.youtube.com/watch?v=iNQF_3gABbk,TRUE,2013
108778,Friends,8.8,51,tv series,"[""Comedy"", ""Romance""]",1994-2004,"[""English"", ""Spanish"", ""Italian"", ""French"", ""Dutch"", ""Hebrew""]",https://m.media-amazon.com/images/M/MV5BNDVkYjU0MzctMWRmZi00NTkxLTgwZWEtOWVhYjZlYjllYmU4XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Follows the personal and professional lives of six twenty to thirty-something-year-old friends living in Manhattan.,https://www.youtube.com/watch?v=Gpa5S8DgPzs,TRUE,1994
14164730,Dexter: New Blood,9,52,tv series,"[""Crime"", ""Drama"", ""Mystery""]",2021-,"[""English""]",https://m.media-amazon.com/images/M/MV5BZjQwNDE3NGUtMjljMi00OWI4LTljYjktZmMyNWJkMTI1NjZhXkEyXkFqcGdeQXVyOTA3MTMyOTk@.jpg,"Set 10 years after Dexter Morgan went missing in the eye of Hurricane Laura, he is now living under an assumed name in Upstate New York, Iron Lake, far from his original home in Miami.",Null,TRUE,2021
112130,Pride and Prejudice,8.8,53,tv series,"[""Drama"", ""Romance""]",1995-1995,"[""English""]",https://m.media-amazon.com/images/M/MV5BMDM0MjFlOGYtNTg2ZC00MmRkLTg5OTQtM2U5ZjUyYTgxZThiXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy.",https://www.youtube.com/watch?v=1dYv5u6v55Y,TRUE,1995
2085059,Black Mirror,8.8,54,tv series,"[""Drama"", ""Sci-Fi"", ""Thriller""]",2011-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BYTM3YWVhMDMtNjczMy00NGEyLWJhZDctYjNhMTRkNDE0ZTI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide.",Null,TRUE,2011
98936,Twin Peaks,8.8,55,tv series,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",1990-1991,"[""English"", ""Icelandic"", ""Afrikaans"", ""Norwegian""]",https://m.media-amazon.com/images/M/MV5BMTExNzk2NjcxNTNeQTJeQWpwZ15BbWU4MDcxOTczOTIx.jpg,An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks.,Null,TRUE,1990
3718778,Over the Garden Wall,8.8,56,tv series,"[""Animation"", ""Adventure"", ""Drama"", ""Family"", ""Fantasy"", ""Horror"", ""Musical"", ""Mystery"", ""Thriller""]",2014-2014,"[""English""]",https://m.media-amazon.com/images/M/MV5BYjQwZDhhNzctNTZjYy00NjYzLWE3ZjctNGQwZWY2Zjg5NTgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,Two brothers find themselves lost in a mysterious land and try to find their way home.,Null,TRUE,2014
9432978,Kota Factory,9.2,57,tv series,"[""Comedy"", ""Drama""]",2019-2021,"[""Hindi""]",https://m.media-amazon.com/images/M/MV5BOGVmMGYwZTEtOGFlYS00ODRhLTg3M2MtMzc1OGNhNzU3N2IzXkEyXkFqcGdeQXVyNDY4NjAxNTc@.jpg,"Dedicated to Shrimati SL Loney ji, Shri Irodov ji and Maanniya HC Verma ji, 'Kota Factory' is TVF's latest original. India's first 'Black and White' show highlights the problems present day IIT-JEE aspirants face in their day-to-day lives.",Null,TRUE,2019
72500,Fawlty Towers,8.7,58,tv series,"[""Comedy""]",1975-1979,"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BNzg2NWQ5MDQtMWY0MC00MWFiLWIyMDEtYTI2MTMzN2YzOTI0XkEyXkFqcGdeQXVyNTA4NzExMDg@.jpg,"Hotel owner Basil Fawlty's incompetence, short fuse, and arrogance form a combination that ensures accidents and trouble are never far away.",Null,TRUE,1975
2707408,Narcos,8.8,59,tv series,"[""Biography"", ""Crime"", ""Drama"", ""Thriller""]",2015-2017,"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BNmFjODU3YzgtMGUwNC00ZGI3LWFkZjQtMjkxZDc3NmQ1MzcyXkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg,"A chronicled look at the criminal exploits of Colombian drug lord Pablo Escobar, as well as the many other drug kingpins who plagued the country through the years.",Null,TRUE,2015
96548,Blackadder Goes Forth,8.8,60,tv series,"[""Comedy"", ""War""]",1989-1989,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTQ0OTc1NTU1NV5BMl5BanBnXkFtZTcwNDk1NDYxMQ@@.jpg,"Stuck in the middle of World War I, Captain Edmund Blackadder does his best to escape the banality of the war.",Null,TRUE,1989
